id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
2940,C10-0000860-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/12/2021 00:00:00,08/12/2026 00:00:00,,Federal And College Group Inc.,Wellgreens Dispensary,"Bessma Loussia, Rita Hirmez, Sarmad Hallak",Corporation,Data Not Available,6859 Federal Blvd,Lemon Grove,CA,San Diego,91945,Fedandcoll@gmail.Com,(619) 439-7494,Data Not Available,32.739929,-117.050723
2941,C10-0000861-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/12/2021 00:00:00,08/12/2026 00:00:00,,"2074 Armory, Inc.",Jane Dispensary,"Gregory Windisch, Jamie Shira, Mario Tamo, Randall Waller",Corporation,Data Not Available,2074 Armory Dr,Santa Rosa,CA,Sonoma,95401,Mario@janeandcompany.Com,(707) 529-8385,Data Not Available,38.4576583,-122.7253633
2942,C10-0000862-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,08/12/2021 00:00:00,08/12/2023 00:00:00,,Kinextus LLC,KINEXTUS LLC,Grant Leong,Limited Liability Company,Data Not Available,211 12th St,San Francisco,CA,San Francisco,94103,Grantleong211@gmail.Com,(415) 272-7876,Data Not Available,37.771745,-122.416573
2943,C10-0000863-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/12/2021 00:00:00,08/12/2026 00:00:00,,Quality Buds LLC,Budology,Fatima Rahman,Limited Liability Company,Data Not Available,301 State St N,San Jacinto,CA,Riverside,92583,Fatimarahman208@gmail.Com,(951) 581-8134,Data Not Available,33.7911518,-116.9714423
2944,C10-0000864-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/13/2021 00:00:00,08/13/2026 00:00:00,,Sgi Marina LLC,STIIIZY MARINA,"Chaundhry Ali, Isaac Kim, James Kim, Joe LoMonaco, Julie Le, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,3170 Del Monte Blvd,Marina,CA,Monterey,93933,Licensing@shrynegroup.Com,(415) 295-4777,Data Not Available,36.688548,-121.798387
2945,C10-0000865-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/16/2021 00:00:00,08/16/2026 00:00:00,,"316 Florence Holdings, LLC",Data Not Available,"Domenica Soto, Elliot  Lewis, Joseph Parker",Limited Liability Company,Data Not Available,316 Florence Ave W,Los Angeles,CA,Los Angeles,90003,Elliotlewis6700@catalystcannabis.Co,(562) 370-3780,Data Not Available,33.974461,-118.279015
2946,C10-0000866-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/16/2021 00:00:00,08/16/2026 00:00:00,,Bay Tea Unlimited LLC [Equity Retailer],Josephine & Billie's [Equity Retailer],Leona Beatty,Limited Liability Company,Data Not Available,1535 W Martin Luther King Jr Blvd,Los Angeles,CA,Los Angeles,90062,Whitney@josephineandbillies.Com,(310) 936-5511,Data Not Available,34.0110818,-118.3050035
2947,C10-0000867-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/16/2021 00:00:00,08/16/2026 00:00:00,,"Palladium Alliance, LLC",S.W.E.D.A. Snoop Dogg Store,"Danny Abdelmalak, Genara  Bates, William Kamar",Limited Liability Company,Data Not Available,5494 Centinela Ave W,Los Angeles,CA,Los Angeles,90045,Palldiumalliacne@gmail.Com,(310) 560-9428,Data Not Available,33.976768,-118.376276
2948,C10-0000868-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/18/2021 00:00:00,08/18/2026 00:00:00,,Delta Feed And Ag,Mainstage Davis,Scott  Robbins,Corporation,Data Not Available,1605 2nd St,Davis,CA,Yolo,95616,Mamanpopsfarms@gmail.Com,(916) 995-9848,Data Not Available,38.545609,-121.731042
2949,C10-0000869-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/18/2021 00:00:00,08/18/2026 00:00:00,,Perfect Union - Napa LLC,Perfect Union - Napa LLC,"Mansoor  Zakaria, Thomas  Cologna, Thomas  Sheridan",Limited Liability Company,Data Not Available,"1760 Industrial Way, Unit A",Napa,CA,Napa,94558,Licensing@mwgholdings.Com,(916) 582-8005,Data Not Available,38.319695,-122.304879
2950,C10-0000870-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/20/2021 00:00:00,08/20/2026 00:00:00,,The Artist Tree Iva LLC,The Artist Tree,"Avi Kahan, Lauren  Fontein, Mitchell  Kahan",Limited Liability Company,Data Not Available,240 Iowa Ave,Riverside,CA,Riverside,92507,Avi@theartisttree.Com,(310) 922-3502,Data Not Available,34.016484,-117.339495
2905,C10-0000871-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/24/2021 00:00:00,08/24/2026 00:00:00,,Hazy Bulldog Farms LLC,Hazy Bulldog Farms LLC,"Courtney Muzio, Jeff Muzio",Limited Liability Company,Data Not Available,1201 Mono Way,Sonora,CA,Tuolumne,95370,Hazybulldogfarms@gmail.Com,(209) 536-4208,Data Not Available,37.9754795,-120.3624156
2906,C10-0000872-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,08/27/2021 00:00:00,08/27/2024 00:00:00,,"Alternative Care Collective, LLC [Equity Retailer]",The Syndicate Van Nuys [Equity Retailer],"Gabriel Guzman, Lee Kasper",Limited Liability Company,Data Not Available,14526 Erwin St,Van Nuys,CA,Los Angeles,91411,Gguzman459@yahoo.Com,(818) 914-4736,Data Not Available,34.183422,-118.44971
2907,C10-0000873-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/27/2021 00:00:00,08/27/2026 00:00:00,,"2000 S La Cienega And Hope, LLC [Equity Retailer]",DOPE SUGAR [Equity Retailer],"James  Bryant, Khadijah Allen, Shawna  Ruhkala",Limited Liability Company,Data Not Available,2000 La Cienega Blvd S,Los Angeles,CA,Los Angeles,90034,Khadijahallen052@gmail.Com,(310) 402-3113,Data Not Available,34.040118,-118.376753
2908,C10-0000874-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,09/01/2021 00:00:00,09/01/2024 00:00:00,,Herbal Solutions LLC,Ice Kream,"Grant Brown, Jack Brown, Stephen Brown, Suzanne Brown",Limited Liability Company,Data Not Available,11376 Ventura Blvd,Studio City,CA,Los Angeles,91604,Dlodder@360-Global.Org,(510) 685-1895,Data Not Available,34.139761,-118.378278
2909,C10-0000875-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/02/2021 00:00:00,09/02/2026 00:00:00,,"Charlie Mike, Inc.",Santa Cruz Veterans Alliance,"Aaron Newsom, Jason Sweatt, Seth Smith",Corporation,Data Not Available,7887 Soquel Dr,Aptos,CA,Santa Cruz,95003,Seth@scva.Us,(831) 431-6347,Data Not Available,36.978101,-121.906283
2910,C10-0000876-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/02/2021 00:00:00,09/02/2026 00:00:00,,Excel Riverside Inc.,Plant Galaxy,Mrtha Habib,Corporation,Data Not Available,1270 Center St,Riverside,CA,Riverside,92507,Martha_Malak@yahoo.Com,(909) 562-6388,Data Not Available,34.015428,-117.339296
2911,C10-0000877-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/03/2021 00:00:00,09/03/2026 00:00:00,,"Bulldog Holdings, LLC","BULLDOG HOLDINGS, LLC","Nishant Reddy, Robert Masterson, Simmon Saraf",Limited Liability Company,Data Not Available,6744 Lockheed Dr,Redding,CA,Shasta,96002,Simmon@satyacap.Com,(646) 509-4800,Data Not Available,40.507286,-122.304561
2912,C10-0000878-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/03/2021 00:00:00,09/03/2026 00:00:00,,Macapa Inc. [Equity Retailer],FOREIGN [Equity Retailer],"Arrion Jafari, Edouard Semerdjian",Corporation,Data Not Available,2329 Pico Blvd W,Los Angeles,CA,Los Angeles,90006,Vrarrion@gmail.Com,(818) 795-5046,Data Not Available,34.047449,-118.287431
2913,C10-0000879-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/07/2021 00:00:00,09/07/2026 00:00:00,,Sgi Benicia LLC,STIIIZY BENICIA,"Chaundry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,160 N St E,Benicia,CA,Solano,94510,Eric.Lightman@shrynegroup.Com,(215) 582-7666,Data Not Available,38.054682,-122.153517
2914,C10-0000880-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,09/07/2021 00:00:00,09/07/2022 00:00:00,,High End LLC,Ikanik Farms,"Borja  Sanz de Madrid, Brian Baca, Daniel Gillis, Jarret Thomas, Ryan Ciucki, William Keating",Limited Liability Company,Data Not Available,508 Industrial Pl E,Palm Springs,CA,Riverside,92264,Bkeating@grupopideka.Com,(905) 330-5002,Data Not Available,33.811787,-116.542986
2915,C10-0000881-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,09/07/2021 00:00:00,09/07/2026 00:00:00,,Direct Natural Alternatives Inc.,Legacy Kush,"Matthew Chou, Maurice Chou",Corporation,Data Not Available,1714 S Elk Ln,Santa Ana,CA,Orange,92705,Hello@legacykush.Com,(949) 522-8046,Data Not Available,33.725029,-117.845461
932,C10-0000882-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/08/2021 00:00:00,09/08/2026 00:00:00,,Klein And Woods,KLEIN AND WOODS,"Homero Valdez, Jana Cahn, Rudy  Valdez, Yong  Lewis",Corporation,Data Not Available,2301 W Washington Blvd,Los Angeles,CA,Los Angeles,90018,Janacahn@gmail.Com,(541) 953-3604,Data Not Available,34.040179,-118.312029
933,C10-0000883-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/09/2021 00:00:00,09/09/2026 00:00:00,,Releaf Alternative Inc.,Coastal,"Greg Gamet, James Kim, Laurie Holcomb Thompson, Marshall Minor, Richard Ormond, Tak Sato",Corporation,Data Not Available,128 Robles Way,Vallejo,CA,Solano,94591,M@coastalcalifornia.Com,(805) 886-8484,Data Not Available,38.08417,-122.210024
934,C10-0000884-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/10/2021 00:00:00,09/10/2026 00:00:00,,Mendorica LLC,Cannabis 21+,"Sean  St. Peter, Tara  St. Peter",Limited Liability Company,Data Not Available,2397 State St N,Ukiah,CA,Mendocino,95482,Sean_Stpeter@yahoo.Com,(619) 618-8139,Data Not Available,39.180798,-123.209337
935,C10-0000885-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/10/2021 00:00:00,09/10/2026 00:00:00,,"Eel- El Monte, LLC",Catalyst - El Monte,"Damian Martin, Elliot Lewis",Limited Liability Company,Data Not Available,12154 Valley Blvd,El Monte,CA,Los Angeles,91732,Elliotlewis6700@catalystcannabis.Co,(562) 370-3780,Data Not Available,34.060376,-118.015424
936,C10-0000886-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/11/2021 00:00:00,09/11/2026 00:00:00,,The Brinson Consultant Group [Equity Retailer],The Green Paradise [Equity Retailer],"Brandon Brinson, Evelyn Scott, RAYFORD BROWN",Corporation,Data Not Available,1119 S La Brea Ave,Los Angeles,CA,Los Angeles,90019,Evelynnicole310@gmail.Com,(310) 739-0184,Data Not Available,34.054425,-118.343906
937,C10-0000887-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,09/13/2021 00:00:00,09/13/2026 00:00:00,,"March And Ash Nirvana, Inc.",March and Ash,"Blake Marchand, Breton Peace, Brindley Kershaw, Frederick  Beck IV, Jeffrey Hornsby, Kristi Kelly",Corporation,Data Not Available,684 Telegraph Canyon Rd,Chula Vista,CA,San Diego,91910,Bret@marchandash.Com,(619) 504-2424,Data Not Available,32.625839,-117.030969
938,C10-0000888-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/15/2021 00:00:00,09/15/2025 00:00:00,,"Bkind, Inc.","BKind, Inc.",Daphne  Masin,Corporation,Data Not Available,1128 Sonoma Ave,Santa Rosa,CA,Sonoma,95405,Bkind@osirisco.Com,(415) 306-8320,Data Not Available,38.440802,-122.700294
939,C10-0000889-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/15/2021 00:00:00,09/15/2026 00:00:00,,Sgi Pacheco LLC,STIIIZY PACHECO,"Chaundry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,5753 Pacheco Blvd,Pacheco,CA,Contra Costa,94553,Licensing@shrynegroup.Com,(415) 295-4777,Data Not Available,37.984949,-122.067176
940,C10-0000890-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/17/2021 00:00:00,09/17/2026 00:00:00,,"Hlc Greenfield, Inc.","HLC GREENFIELD, INC.","Katrina McKinley, Robert  McKinley, Salvatore Palma",Corporation,Data Not Available,48 4th St,Greenfield,CA,Monterey,93927,Spalma.Pbs@gmail.Com,(310) 261-4809,Data Not Available,36.322065,-121.235533
941,C10-0000892-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/22/2021 00:00:00,09/22/2026 00:00:00,,"Wolf House Properties, Inc [Equity Retailer]",PHENOTOPIA [Equity Retailer],Padraic Fahey,Corporation,Data Not Available,"443 Dutton Ave, Suite 11",Santa Rosa,CA,Sonoma,95407,Compliance@gophenotopia.Com,(707) 230-2093,Data Not Available,38.431263,-122.726547
942,C10-0000893-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/22/2021 00:00:00,09/22/2024 00:00:00,,"1815 Carnegie Santa Ana, Corp.",Butter,"Jeffrey DaPra, Thomas Moore",Corporation,Data Not Available,2840 Croddy Way S,Santa Ana,CA,Orange,92704,Jeffdcann@gmail.Com,(949) 094-2152,Data Not Available,33.709446,-117.922027
943,C10-0000894-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,09/29/2021 00:00:00,09/29/2026 00:00:00,,"Emerald Springs, LLC",818 Brands,"Charles Frieda, Rachel Zemach, Rami Vardi, Yaniv Shlomof",Limited Liability Company,Data Not Available,560 Williams Rd S,Palm Springs,CA,Riverside,92264,Calidistributions@gmail.Com,(949) 697-9420,Data Not Available,33.814974,-116.494803
944,C10-0000895-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/04/2021 00:00:00,10/04/2026 00:00:00,,Rd Moval LLC,Higher Ground Moreno Valley,"DARRIN OGANESIAN, Ryan Oganesian",Limited Liability Company,Data Not Available,21820 Alessandro Blvd,Moreno Valley,CA,Riverside,92553,Rdmoval@rrwmail.Com,(951) 236-6958,Data Not Available,33.917149,-117.281868
945,C10-0000896-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/05/2021 00:00:00,10/05/2023 00:00:00,,"People's Riverside, LLC","PEOPLE'S RIVERSIDE, LLC",Bernard Steimann,Limited Liability Company,Data Not Available,125 W La Cadena Dr,Riverside,CA,Riverside,92501,License@peoplescali.Com,(714) 485-7379,Data Not Available,34.018034,-117.341339
979,C10-0000897-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/06/2021 00:00:00,10/06/2026 00:00:00,,"Nova Grow Labs, LLC [Equity Retailer]",The Chronic [Equity Retailer],Orlando Padilla,Limited Liability Company,Data Not Available,5485 Alhambra Ave E,Los Angeles,CA,Los Angeles,90032,Orlando@novagrowth.Network,(213) 318-3080,Data Not Available,34.078894,-118.165698
980,C10-0000898-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/08/2021 00:00:00,10/08/2026 00:00:00,,"Eternabis, Inc. [Equity Retailer]","Eternabis, Inc. [Equity Retailer]",Paul Bernacchio,Corporation,Data Not Available,6914 Frontage Rd,Lucerne,CA,Lake,95458,Paul@eternabis.Com,(510) 833-3406,Data Not Available,39.067233,-122.782929
981,C10-0000899-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,10/11/2021 00:00:00,10/11/2023 00:00:00,,Perfect Union Lompoc LLC,Data Not Available,"Arturo  Sanchez, Kathryn  Abraham, Mansoor  Zakaria, Thomas  Cologna, Thomas  Sheridan",Limited Liability Company,Data Not Available,124 J St S,Lompoc,CA,Santa Barbara,93436,Dave1.Rcp@gmail.Com,(916) 582-8005,Data Not Available,34.637971,-120.460162
4462,C10-0000900-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/12/2021 00:00:00,10/12/2026 00:00:00,,Velvet Eagle Rock LLC [Equity Retailer],Velvet [Equity Retailer],"Farid Harrison, Jonathan Burket, Matthew Morea, Stephen Blatney, Trecey Dory, Vincent Blatney",Limited Liability Company,Data Not Available,1118 W Colorado Blvd,Los Angeles,CA,Los Angeles,90041,Farid@go-Velvet.Com,(415) 517-3380,Data Not Available,34.137303,-118.190355
4496,C10-0000901-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/27/2021 00:00:00,10/27/2026 00:00:00,,"Green Heron, Inc.","GREEN HERON, INC.","CARLOS GAVIDIA, EDWARD JONES JR., JAMES KEMP",Corporation,Data Not Available,"2570 Main St, Suite 1",Lakeport,CA,Lake,95453,Cgavidiajr@gmail.Com,(707) 349-0073,Data Not Available,39.019584,-122.912265
4497,C10-0000902-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/02/2021 00:00:00,11/02/2026 00:00:00,,Greenskeepers LLC,Hits Studio,"Adam Peterson, Bryant Tong, Jamie Besaw, John Oram, John Oswald, William Chen",Limited Liability Company,Data Not Available,"155 S Palm Canyon Dr, Suite 1a",Palm Springs,CA,Riverside,92262,John@alchemy-Wrx.Com,(949) 922-9670,Data Not Available,33.82201,-116.547211
4498,C10-0000903-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/02/2021 00:00:00,11/02/2026 00:00:00,,Eel - Pomona LLC,Catalyst - Pomona,"Damian Martin, Douglas Alvey, Elliot Lewis, Sharon Alvey",Limited Liability Company,Data Not Available,456 Holt Ave E,Pomona,CA,Los Angeles,91767,Elliotlewis6700@catalystcannabis.Co,(562) 370-3780,Data Not Available,34.06231,-117.742494
4499,C10-0000904-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/04/2021 00:00:00,11/04/2026 00:00:00,,Parkway Ventures LLC,Jungle Boys San Diego,"Bessma Loussia, Sarmad Hallak",Limited Liability Company,Data Not Available,8160 Parkway Dr,La Mesa,CA,San Diego,91942,Sam@wellgreens.Store,(619) 439-7494,Data Not Available,32.77627,-117.021791
4500,C10-0000905-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/10/2021 00:00:00,11/10/2026 00:00:00,,Mendocino Natural Farms Inc.,mendocino natural farms,"ivo lopez, kiersten  morgan",Corporation,Data Not Available,75887 Covelo Rd,Covelo,CA,Mendocino,95428,Ivophoto@gmail.Com,(707) 354-2267,Data Not Available,39.7865568,-123.2479065
4501,C10-0000906-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/10/2021 00:00:00,11/10/2026 00:00:00,,Winterhaven Drive LLC,Winterhaven Drive,"Lawrence Hommy, Norman Yousif, Stewart Namao, Vinson Hallak",Limited Liability Company,Data Not Available,2115 Winterhaven Dr W,Winterhaven,CA,Imperial,92283,Normanyousif11@gmail.Com,(619) 955-9433,Data Not Available,32.737915,-114.633888
4502,C10-0000907-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/22/2021 00:00:00,11/22/2026 00:00:00,,"Euphoros, LLC [Equity Retailer]","Euphoros, LLC [Equity Retailer]",Doniyor Adilbaev,Limited Liability Company,Data Not Available,2934 N Broadway,Los Angeles,CA,Los Angeles,90031,Euphorosusa@gmail.Com,(818) 493-0875,Data Not Available,34.073486,-118.210618
4503,C10-0000908-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,11/22/2021 00:00:00,11/22/2026 00:00:00,,"March And Ash Chula Vista, Inc.",PUFF-N-DASH,"Blake Marchand, Breton Peace, Brindley Kershaw, Jeffrey Hornsby, Kristi Kelly",Corporation,Data Not Available,"885 E H St, Unit A And B",Chula Vista,CA,San Diego,91910,Bret@marchandash.Com,(619) 504-2424,Data Not Available,32.636313,-117.023711
4504,C10-0000909-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/22/2021 00:00:00,11/22/2026 00:00:00,,Passion Blvd LLC [Equity Retailer],iLyfted Panorama City [Equity Retailer],"Ambartsum Uzunyan, Dino Sogoyan",Limited Liability Partnership,Data Not Available,"8979 N Woodman Ave, Unit 105",Arleta,CA,Los Angeles,91331,Dino@ilyfted.Com,(213) 798-5599,Data Not Available,34.232538,-118.438914
4505,C10-0000910-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/23/2021 00:00:00,11/23/2026 00:00:00,,"Dec Medical Group, Inc.","DEC Medical Group, Inc.",Zabiullah Haji Azizullah,Corporation,Data Not Available,11101 Ventura Blvd W,Studio City,CA,Los Angeles,91604,Zaziz@raufazizconstruction.Com,(818) 918-0410,Data Not Available,34.141563,-118.372123
4506,C10-0000911-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/24/2021 00:00:00,11/24/2026 00:00:00,,"Sweetflower Culver, LLC",SWEET FLOWER CULVER CITY,"Michael Thomson, Timothy Dodd",Limited Liability Company,Data Not Available,10000 Culver Blvd,Culver City,CA,Los Angeles,90232,Compliance@sweetflower.Com,(310) 507-8572,Data Not Available,34.020144,-118.396974
4507,C10-0000912-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/29/2021 00:00:00,11/29/2025 00:00:00,,Enlightened Management Company [Equity Retailer],KOLAS SF [Equity Retailer],"Daniel Mendez, Stanislav Kukushkin",Corporation,Data Not Available,1545 Ocean Ave,San Francisco,CA,San Francisco,94112,Sf.Dmendez@gmail.Com,(949) 290-5692,Data Not Available,37.724263,-122.458993
4508,C10-0000913-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,11/29/2021 00:00:00,11/29/2023 00:00:00,,"2347 Sepulveda And Hope, LLC [Equity Retailer]",Sixty Four & Hope [Equity Retailer],"Karim Webb, Wallace Knott III",Limited Liability Company,Data Not Available,2347 S Sepulveda Blvd,Los Angeles,CA,Los Angeles,90064,Wknott094@gmail.Com,(310) 402-3113,Data Not Available,34.037051,-118.435685
